"","SBt.Median","SBt.LCI95%","SBt.UCI95%","Ft.Median","Ft.LCI95%","Ft.UCI95%","SBt_SBmsy.Median","SBt_SBmsy.LCI95%","SBt_SBmsy.UCI95%","Ft_Fmsy.Median","Ft_Fmsy.LCI95%","Ft_Fmsy.UCI95%","SBt_SB0.Median","SBt_SB0.LCI95%","SBt_SB0.UCI95%"
"2006",28638.9282084108,15284.8991476582,44426.9297130957,0.400538736178373,0.258199254024091,0.750479284921276,1.1997299644044,0.833110540643089,1.79344622565089,0.815123621651881,0.504390898987128,1.19235168405035,0.278985939289851,0.195816029355205,0.391242007777175
"2007",30297.4760283768,16775.6170936583,46308.2550838558,0.40604042754154,0.265654582091039,0.733326249517039,1.27477877998649,0.895269046762206,1.91552646610986,0.816643128029752,0.501229662932162,1.19293742000085,0.29599175189538,0.210603820622081,0.416464724832005
"2008",32091.9673566264,18207.1774014814,48149.7250069192,0.344322926289038,0.229492486527292,0.606903523086726,1.34672783439732,0.955635341085053,2.06242039186232,0.688412714014091,0.416674681867861,1.00058165631704,0.31252037063073,0.226598563170988,0.439263036842417
"2009",34952.6061139528,20815.738447824,51657.1083840458,0.345668076992695,0.233888432556782,0.580426208422637,1.47596057546908,1.06191252433434,2.25661123859546,0.693252931497306,0.417875949897674,1.0004350680248,0.342193967704389,0.253903031031519,0.477741222985002
"2010",35849.1266129304,21171.8294450931,52586.1445617539,0.32226726846845,0.219696656032609,0.545677935367482,1.50977108360806,1.08289292640878,2.28759058337527,0.646858496140725,0.390575530440483,0.930034941381045,0.349838945933097,0.258908675494259,0.48682059937577
"2011",36531.790686103,21547.3882829615,53741.0647358946,0.342769951326808,0.233006178329918,0.581137720682671,1.54220065187709,1.11491987481079,2.32064188128981,0.686091334315611,0.419463642141515,0.980887929858636,0.358125064612865,0.264218590737027,0.493090466927359
"2012",36310.7910328644,21294.6381332855,53737.4921298087,0.382062734394157,0.258162403208412,0.651478556770859,1.52942886132878,1.10401344664778,2.32104630305348,0.762098270145422,0.464888151414313,1.09608194586393,0.355385419367745,0.262891513755212,0.491536768922011
"2013",33047.1454945457,17791.7364041774,50930.5458835666,0.365175265294813,0.236950142644996,0.678292429517322,1.4002497591225,0.97288730543768,2.08321162042968,0.728185518818992,0.452391519757355,1.06399295038875,0.324533708900275,0.226629070552272,0.450143159189839
"2014",34384.5889322465,19140.501150192,52317.1152932727,0.31441411546162,0.206643658572721,0.564823252880526,1.46043387267656,1.02735166653833,2.18594239142506,0.627998644340114,0.387852851609882,0.917222032762223,0.337103125715556,0.240354433483719,0.465754274538502
"2015",37836.961960884,22246.4110813549,56024.392989668,0.278801456652627,0.188292983656941,0.474188852334834,1.59522774386868,1.14823351653619,2.42569528218728,0.558706807294828,0.342623397505003,0.80904804196145,0.371246768816482,0.270003148657287,0.513728345242562
"2016",40102.7349010938,23064.7413885074,59015.4300536094,0.278584493995489,0.189306425469134,0.484375694451784,1.68858240164707,1.17703807708204,2.57960238738992,0.56011899210583,0.339985308816236,0.831912058348221,0.392165603897824,0.278661897472393,0.546998083382429
"2017",41751.1246249505,23402.4894006752,61962.8137012412,0.267585609445714,0.180301692222702,0.477385115740093,1.75939406472579,1.18125314449185,2.73326584942506,0.538079563490291,0.322294666299804,0.826466195042556,0.40735251600339,0.27818321193714,0.586635627777868
